Id,Rating
1,5
2,1
3,5
4,5
5,5
6,5
7,1
8,1
9,1
10,5
11,5
12,5
13,5
14,1
15,1
16,1
17,5
18,1
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,1
27,1
28,5
29,5
30,5
31,1
32,5
33,5
34,5
35,5
36,5
37,5
38,1
39,5
40,1
41,1
42,5
43,5
44,5
45,1
46,5
47,1
48,5
49,5
50,1
51,5
52,5
53,1
54,1
55,5
56,5
57,5
58,5
59,1
60,1
61,1
62,5
63,5
64,5
65,5
66,5
67,5
68,1
69,5
70,1
71,5
72,5
73,5
74,5
75,5
76,1
77,5
78,1
79,5
80,1
81,5
82,1
83,1
84,5
85,5
86,1
87,5
88,1
89,5
90,5
91,5
92,5
93,1
94,5
95,5
96,5
97,1
98,5
99,5
100,5
101,5
102,5
103,1
104,5
105,5
106,5
107,1
108,5
109,5
110,1
111,5
112,5
113,1
114,5
115,5
116,1
117,1
118,1
119,1
120,5
121,1
122,5
123,1
124,1
125,5
126,1
127,1
128,5
129,1
130,1
131,1
132,5
133,1
134,1
135,5
136,5
137,1
138,1
139,5
140,1
141,1
142,1
143,1
144,1
145,5
146,5
147,1
148,5
149,1
150,5
151,5
152,1
153,1
154,5
155,5
156,1
157,1
158,1
159,5
160,5
161,5
162,5
163,1
164,1
165,5
166,5
167,5
168,1
169,1
170,5
171,1
172,5
173,5
174,5
175,5
176,5
177,1
178,1
179,5
180,1
181,5
182,5
183,5
184,5
185,1
186,1
187,1
188,5
189,5
190,5
191,5
192,1
193,5
194,1
195,5
196,5
197,5
198,5
199,5
200,5
201,1
202,1
203,5
204,5
205,1
206,5
207,5
208,1
209,1
210,5
211,5
212,1
213,5
214,5
215,1
216,1
217,5
218,5
219,5
220,1
221,5
222,5
223,5
224,5
225,5
226,5
227,1
228,1
229,5
230,1
231,5
232,5
233,1
234,1
235,1
236,1
237,5
238,5
239,5
240,5
241,1
242,1
243,5
244,5
245,1
246,5
247,5
248,5
249,1
250,5
251,1
252,5
253,5
254,1
255,1
256,5
257,1
258,5
259,5
260,1
261,5
262,5
263,1
264,5
265,1
266,1
267,5
268,1
269,5
270,1
271,1
272,5
273,5
274,1
275,5
276,5
277,1
278,5
279,5
280,1
281,5
282,1
283,5
284,5
285,5
286,1
287,5
288,5
289,1
290,5
291,5
292,1
293,5
294,5
295,5
296,5
297,1
298,1
299,5
300,1
301,5
302,5
303,1
304,5
305,5
306,5
307,1
308,1
309,5
310,1
311,5
312,1
313,1
314,5
315,5
316,5
317,5
318,5
319,5
320,1
321,5
322,5
323,1
324,5
325,5
326,5
327,1
328,5
329,5
330,5
331,5
332,5
333,1
334,5
335,1
336,1
337,5
338,1
339,1
340,5
341,5
342,5
343,5
344,1
345,1
346,5
347,1
348,5
349,5
350,1
351,5
352,5
353,5
354,5
355,5
356,5
357,1
358,1
359,1
360,5
361,1
362,1
363,5
364,5
365,5
366,5
367,5
368,5
369,5
370,5
371,5
372,5
373,5
374,5
375,5
376,1
377,1
378,1
379,5
380,5
381,1
382,5
383,5
384,1
385,5
386,5
387,5
388,5
389,5
390,1
391,5
392,5
393,1
394,5
395,1
396,5
397,1
398,5
399,5
400,5
401,5
402,5
403,1
404,1
405,5
406,5
407,5
408,1
409,5
410,1
411,5
412,5
413,1
414,5
415,1
416,5
417,1
418,1
419,1
420,5
421,5
422,5
423,5
424,5
425,1
426,1
427,1
428,5
429,5
430,5
431,5
432,5
433,5
434,5
435,1
436,5
437,5
438,1
439,5
440,5
441,1
442,5
443,5
444,1
445,5
446,1
447,1
448,5
449,5
450,5
451,5
452,1
453,5
454,1
455,5
456,1
457,5
458,1
459,1
460,5
461,1
462,5
463,5
464,1
465,5
466,5
467,1
468,5
469,5
470,5
471,5
472,1
473,1
474,5
475,1
476,1
477,5
478,5
479,1
480,1
481,5
482,1
483,5
484,1
485,5
486,1
487,5
488,5
489,5
490,5
491,5
492,5
493,5
494,5
495,5
496,1
497,5
498,5
499,1
500,1
