Id,Rating
1,1
2,3
3,5
4,4
5,5
6,5
7,2
8,2
9,1
10,5
11,5
12,5
13,2
14,1
15,4
16,3
17,3
18,1
19,2
20,4
21,4
22,5
23,4
24,3
25,4
26,3
27,1
28,3
29,4
30,5
31,4
32,1
33,3
34,3
35,1
36,3
37,3
38,1
39,3
40,1
41,1
42,5
43,5
44,3
45,1
46,3
47,1
48,5
49,3
50,4
51,3
52,4
53,3
54,2
55,5
56,3
57,5
58,5
59,2
60,3
61,2
62,5
63,4
64,5
65,5
66,5
67,5
68,3
69,5
70,1
71,1
72,2
73,5
74,3
75,4
76,2
77,5
78,3
79,5
80,3
81,5
82,1
83,3
84,5
85,5
86,4
87,4
88,2
89,4
90,3
91,3
92,5
93,3
94,5
95,3
96,4
97,2
98,2
99,4
100,4
101,3
102,5
103,2
104,5
105,4
106,4
107,3
108,3
109,2
110,3
111,2
112,3
113,1
114,3
115,5
116,3
117,4
118,2
119,3
120,3
121,1
122,5
123,1
124,1
125,5
126,2
127,2
128,5
129,1
130,1
131,1
132,1
133,1
134,4
135,5
136,3
137,1
138,2
139,3
140,2
141,1
142,1
143,3
144,1
145,5
146,4
147,1
148,1
149,2
150,4
151,4
152,3
153,3
154,5
155,3
156,2
157,1
158,2
159,3
160,5
161,5
162,1
163,2
164,1
165,2
166,5
167,5
168,3
169,3
170,4
171,3
172,5
173,5
174,5
175,4
176,3
177,3
178,3
179,1
180,1
181,5
182,5
183,5
184,5
185,2
186,2
187,3
188,5
189,3
190,5
191,5
192,2
193,5
194,1
195,2
196,5
197,2
198,2
199,2
200,5
201,1
202,1
203,2
204,3
205,4
206,3
207,4
208,1
209,3
210,4
211,3
212,2
213,5
214,5
215,1
216,1
217,3
218,3
219,2
220,1
221,3
222,5
223,3
224,2
225,3
226,3
227,3
228,1
229,5
230,1
231,5
232,3
233,2
234,1
235,3
236,1
237,4
238,4
239,4
240,4
241,1
242,3
243,3
244,5
245,5
246,2
247,5
248,5
249,3
250,4
251,1
252,5
253,5
254,2
255,1
256,3
257,1
258,3
259,5
260,3
261,5
262,4
263,4
264,4
265,3
266,3
267,3
268,3
269,3
270,1
271,4
272,5
273,5
274,2
275,2
276,2
277,1
278,5
279,3
280,1
281,4
282,1
283,3
284,3
285,2
286,3
287,4
288,4
289,3
290,3
291,2
292,2
293,4
294,4
295,4
296,4
297,3
298,2
299,3
300,2
301,4
302,5
303,3
304,5
305,4
306,5
307,2
308,3
309,4
310,4
311,2
312,2
313,3
314,2
315,2
316,2
317,2
318,4
319,5
320,1
321,5
322,3
323,3
324,4
325,5
326,1
327,4
328,3
329,4
330,3
331,2
332,3
333,1
334,5
335,1
336,1
337,5
338,1
339,2
340,5
341,5
342,5
343,4
344,4
345,3
346,5
347,1
348,5
349,4
350,1
351,3
352,5
353,3
354,3
355,5
356,2
357,1
358,1
359,2
360,5
361,3
362,2
363,4
364,1
365,5
366,3
367,3
368,2
369,1
370,5
371,5
372,3
373,3
374,3
375,5
376,1
377,2
378,4
379,4
380,4
381,3
382,5
383,5
384,1
385,5
386,3
387,5
388,3
389,5
390,2
391,1
392,5
393,1
394,4
395,4
396,2
397,1
398,3
399,1
400,5
401,3
402,5
403,1
404,2
405,5
406,1
407,3
408,1
409,2
410,1
411,3
412,5
413,1
414,5
415,3
416,3
417,1
418,3
419,3
420,5
421,5
422,4
423,5
424,3
425,1
426,1
427,2
428,2
429,3
430,4
431,2
432,5
433,2
434,4
435,2
436,4
437,1
438,1
439,3
440,5
441,4
442,4
443,4
444,3
445,3
446,1
447,1
448,5
449,2
450,4
451,2
452,3
453,5
454,1
455,5
456,1
457,4
458,3
459,1
460,5
461,3
462,2
463,3
464,3
465,5
466,5
467,3
468,3
469,5
470,3
471,2
472,1
473,1
474,4
475,1
476,3
477,3
478,5
479,3
480,2
481,4
482,2
483,5
484,1
485,3
486,2
487,5
488,2
489,4
490,5
491,5
492,4
493,5
494,2
495,5
496,3
497,4
498,4
499,3
500,3
