Id,Rating
1,5
2,2
3,5
4,5
5,5
6,5
7,1
8,5
9,5
10,5
11,5
12,4
13,2
14,4
15,3
16,3
17,5
18,2
19,2
20,5
21,2
22,5
23,5
24,5
25,5
26,4
27,1
28,5
29,5
30,5
31,4
32,5
33,5
34,5
35,4
36,2
37,2
38,1
39,3
40,1
41,2
42,5
43,3
44,2
45,3
46,3
47,4
48,5
49,3
50,1
51,1
52,5
53,3
54,1
55,5
56,1
57,4
58,5
59,2
60,3
61,1
62,5
63,1
64,5
65,5
66,5
67,4
68,1
69,4
70,3
71,2
72,2
73,3
74,4
75,4
76,5
77,4
78,1
79,5
80,1
81,5
82,1
83,5
84,5
85,4
86,3
87,4
88,2
89,2
90,5
91,5
92,5
93,1
94,4
95,4
96,4
97,4
98,5
99,1
100,5
101,5
102,5
103,1
104,5
105,1
106,5
107,5
108,1
109,4
110,2
111,5
112,2
113,3
114,1
115,5
116,3
117,2
118,1
119,4
120,4
121,1
122,5
123,1
124,1
125,5
126,1
127,1
128,5
129,1
130,3
131,1
132,1
133,2
134,5
135,5
136,3
137,1
138,1
139,2
140,5
141,1
142,1
143,5
144,1
145,5
146,5
147,1
148,4
149,2
150,5
151,2
152,4
153,5
154,5
155,5
156,1
157,1
158,1
159,5
160,5
161,5
162,2
163,5
164,1
165,5
166,5
167,5
168,2
169,2
170,5
171,2
172,3
173,5
174,5
175,1
176,3
177,5
178,2
179,2
180,1
181,5
182,5
183,5
184,5
185,1
186,1
187,1
188,5
189,5
190,5
191,5
192,2
193,5
194,1
195,5
196,5
197,5
198,5
199,4
200,5
201,2
202,1
203,4
204,5
205,2
206,3
207,2
208,2
209,2
210,2
211,2
212,1
213,5
214,4
215,1
216,2
217,2
218,2
219,5
220,4
221,1
222,5
223,3
224,1
225,5
226,3
227,5
228,5
229,4
230,3
231,5
232,4
233,1
234,1
235,1
236,1
237,5
238,4
239,3
240,2
241,1
242,1
243,5
244,5
245,5
246,5
247,5
248,5
249,2
250,4
251,1
252,5
253,4
254,1
255,1
256,4
257,2
258,4
259,3
260,1
261,5
262,1
263,1
264,5
265,4
266,1
267,2
268,4
269,3
270,2
271,1
272,4
273,5
274,1
275,5
276,2
277,5
278,5
279,5
280,1
281,5
282,1
283,4
284,3
285,4
286,2
287,2
288,3
289,3
290,2
291,5
292,4
293,4
294,2
295,5
296,2
297,1
298,2
299,2
300,2
301,5
302,4
303,1
304,4
305,5
306,4
307,1
308,1
309,4
310,4
311,1
312,5
313,4
314,5
315,5
316,5
317,4
318,1
319,5
320,1
321,3
322,2
323,1
324,5
325,5
326,1
327,2
328,1
329,5
330,2
331,2
332,1
333,1
334,5
335,1
336,1
337,5
338,1
339,1
340,5
341,5
342,5
343,5
344,1
345,1
346,5
347,5
348,5
349,5
350,4
351,2
352,4
353,5
354,5
355,4
356,5
357,3
358,1
359,1
360,4
361,1
362,5
363,1
364,1
365,4
366,1
367,2
368,2
369,5
370,5
371,5
372,5
373,2
374,5
375,5
376,1
377,4
378,2
379,5
380,1
381,2
382,5
383,5
384,1
385,5
386,2
387,4
388,2
389,5
390,1
391,2
392,4
393,3
394,4
395,1
396,4
397,1
398,2
399,2
400,5
401,5
402,5
403,1
404,4
405,5
406,1
407,3
408,1
409,5
410,1
411,2
412,5
413,4
414,5
415,1
416,5
417,1
418,3
419,1
420,4
421,2
422,5
423,4
424,2
425,1
426,1
427,3
428,1
429,1
430,5
431,5
432,5
433,2
434,5
435,4
436,5
437,5
438,1
439,5
440,4
441,3
442,2
443,4
444,2
445,2
446,4
447,1
448,4
449,2
450,5
451,4
452,4
453,5
454,1
455,1
456,3
457,1
458,2
459,1
460,5
461,1
462,4
463,2
464,1
465,5
466,5
467,4
468,1
469,3
470,5
471,5
472,2
473,1
474,3
475,1
476,1
477,2
478,5
479,1
480,2
481,5
482,4
483,5
484,1
485,4
486,5
487,5
488,4
489,5
490,5
491,4
492,5
493,5
494,5
495,4
496,2
497,3
498,3
499,3
500,4
