Id,Rating
1,2
2,5
3,3
4,5
5,5
6,1
7,5
8,3
9,4
10,5
11,4
12,2
13,5
14,3
15,2
16,5
17,2
18,2
19,5
20,2
21,5
22,5
23,3
24,5
25,4
26,1
27,5
28,5
29,5
30,4
31,1
32,5
33,5
34,4
35,2
36,2
37,1
38,2
39,1
40,2
41,5
42,4
43,2
44,1
45,2
46,4
47,4
48,3
49,1
50,1
51,4
52,3
53,2
54,4
55,2
56,4
57,5
58,2
59,3
60,1
61,5
62,1
63,5
64,4
65,5
66,4
67,1
68,4
69,3
70,1
71,2
72,4
73,4
74,4
75,2
76,5
77,1
78,5
79,1
80,5
81,1
82,5
83,5
84,4
85,2
86,4
87,2
88,2
89,1
90,5
91,5
92,1
93,4
94,4
95,4
96,4
97,5
98,1
99,3
100,1
101,5
102,1
103,5
104,1
105,5
106,5
107,1
108,4
109,3
110,5
111,2
112,3
113,2
114,5
115,3
116,2
117,3
118,4
119,4
120,1
121,5
122,1
123,1
124,5
125,1
126,1
127,4
128,1
129,3
130,1
131,1
132,2
133,3
134,5
135,3
136,1
137,1
138,2
139,5
140,1
141,1
142,1
143,1
144,5
145,5
146,1
147,4
148,2
149,4
150,5
151,4
152,2
153,4
154,5
155,1
156,1
157,1
158,3
159,5
160,4
161,5
162,3
163,1
164,5
165,4
166,5
167,2
168,2
169,4
170,1
171,4
172,5
173,5
174,1
175,2
176,5
177,1
178,3
179,1
180,5
181,4
182,4
183,5
184,1
185,1
186,1
187,5
188,5
189,5
190,5
191,2
192,4
193,2
194,5
195,5
196,5
197,5
198,4
199,5
200,1
201,1
202,4
203,2
204,2
205,3
206,2
207,2
208,2
209,2
210,3
211,1
212,5
213,5
214,1
215,2
216,2
217,2
218,5
219,4
220,1
221,4
222,3
223,1
224,5
225,3
226,1
227,2
228,5
229,4
230,5
231,4
232,1
233,1
234,2
235,1
236,3
237,4
238,4
239,4
240,1
241,1
242,2
243,4
244,5
245,4
246,5
247,5
248,1
249,4
250,2
251,5
252,4
253,1
254,1
255,4
256,1
257,4
258,3
259,1
260,5
261,1
262,1
263,4
264,4
265,1
266,2
267,4
268,3
269,2
270,1
271,5
272,5
273,2
274,4
275,2
276,4
277,5
278,2
279,1
280,5
281,1
282,3
283,3
284,5
285,2
286,3
287,4
288,2
289,2
290,4
291,4
292,4
293,2
294,4
295,2
296,1
297,1
298,2
299,4
300,5
301,5
302,1
303,4
304,5
305,4
306,1
307,2
308,4
309,4
310,1
311,5
312,4
313,2
314,4
315,3
316,2
317,2
318,5
319,1
320,3
321,2
322,1
323,4
324,5
325,1
326,2
327,2
328,5
329,2
330,2
331,2
332,1
333,5
334,1
335,1
336,5
337,1
338,1
339,5
340,5
341,4
342,5
343,1
344,1
345,5
346,5
347,5
348,5
349,4
350,2
351,4
352,4
353,5
354,4
355,4
356,3
357,1
358,1
359,5
360,1
361,4
362,1
363,1
364,4
365,1
366,5
367,2
368,5
369,4
370,5
371,1
372,2
373,5
374,5
375,1
376,4
377,2
378,5
379,1
380,2
381,5
382,5
383,1
384,5
385,2
386,4
387,2
388,5
389,1
390,2
391,4
392,3
393,4
394,1
395,4
396,1
397,2
398,2
399,4
400,5
401,4
402,1
403,4
404,5
405,1
406,4
407,1
408,5
409,1
410,2
411,5
412,4
413,5
414,1
415,2
416,1
417,3
418,1
419,4
420,2
421,3
422,4
423,1
424,1
425,2
426,2
427,2
428,1
429,5
430,3
431,5
432,2
433,2
434,4
435,5
436,2
437,1
438,5
439,4
440,2
441,2
442,4
443,2
444,2
445,4
446,1
447,4
448,2
449,3
450,4
451,4
452,5
453,1
454,1
455,5
456,2
457,2
458,1
459,5
460,1
461,4
462,2
463,1
464,5
465,5
466,4
467,2
468,4
469,2
470,5
471,2
472,2
473,2
474,1
475,1
476,2
477,5
478,1
479,2
480,2
481,4
482,4
483,1
484,4
485,2
486,5
487,4
488,4
489,5
490,4
491,5
492,5
493,4
494,4
495,2
496,3
497,3
498,2
499,4
500,2
