Id,Rating
1,4
2,2
3,4
4,5
5,5
6,5
7,3
8,2
9,3
10,5
11,4
12,4
13,3
14,2
15,3
16,1
17,5
18,1
19,4
20,4
21,1
22,5
23,5
24,5
25,4
26,2
27,1
28,4
29,4
30,4
31,3
32,1
33,5
34,1
35,2
36,5
37,3
38,1
39,3
40,1
41,1
42,5
43,2
44,3
45,2
46,3
47,1
48,4
49,3
50,3
51,3
52,4
53,2
54,3
55,4
56,3
57,2
58,5
59,1
60,2
61,2
62,5
63,5
64,4
65,5
66,5
67,5
68,5
69,4
70,2
71,2
72,3
73,2
74,5
75,5
76,3
77,5
78,3
79,5
80,4
81,4
82,4
83,1
84,4
85,4
86,4
87,4
88,2
89,2
90,3
91,5
92,5
93,5
94,4
95,3
96,3
97,3
98,3
99,2
100,4
101,5
102,5
103,3
104,4
105,5
106,5
107,2
108,5
109,1
110,2
111,5
112,3
113,1
114,5
115,5
116,3
117,2
118,3
119,3
120,4
121,1
122,4
123,1
124,1
125,5
126,1
127,2
128,5
129,3
130,3
131,2
132,2
133,3
134,4
135,2
136,3
137,2
138,3
139,4
140,2
141,2
142,2
143,2
144,2
145,5
146,5
147,1
148,3
149,2
150,3
151,3
152,2
153,2
154,5
155,3
156,2
157,1
158,3
159,5
160,5
161,5
162,3
163,3
164,1
165,5
166,5
167,4
168,1
169,2
170,1
171,3
172,3
173,4
174,5
175,5
176,3
177,5
178,4
179,5
180,1
181,5
182,5
183,4
184,5
185,2
186,1
187,1
188,5
189,4
190,5
191,4
192,3
193,5
194,1
195,4
196,5
197,4
198,5
199,4
200,4
201,2
202,1
203,5
204,5
205,2
206,1
207,3
208,5
209,3
210,5
211,3
212,2
213,4
214,4
215,4
216,1
217,4
218,1
219,3
220,3
221,3
222,4
223,3
224,4
225,1
226,3
227,1
228,2
229,2
230,3
231,5
232,4
233,1
234,1
235,3
236,1
237,4
238,5
239,2
240,2
241,4
242,3
243,3
244,5
245,5
246,1
247,5
248,4
249,1
250,4
251,1
252,5
253,4
254,2
255,1
256,1
257,4
258,3
259,3
260,1
261,5
262,3
263,1
264,1
265,3
266,1
267,5
268,3
269,4
270,3
271,4
272,2
273,5
274,3
275,4
276,4
277,3
278,4
279,3
280,1
281,5
282,2
283,3
284,3
285,3
286,2
287,1
288,3
289,3
290,3
291,4
292,2
293,4
294,2
295,5
296,5
297,4
298,1
299,3
300,2
301,4
302,5
303,2
304,4
305,4
306,5
307,1
308,1
309,5
310,5
311,3
312,4
313,3
314,4
315,3
316,3
317,3
318,3
319,3
320,2
321,2
322,2
323,3
324,1
325,5
326,4
327,3
328,5
329,5
330,2
331,3
332,5
333,3
334,4
335,1
336,4
337,4
338,3
339,1
340,4
341,3
342,3
343,5
344,4
345,1
346,5
347,2
348,5
349,5
350,2
351,4
352,4
353,2
354,5
355,3
356,4
357,1
358,2
359,4
360,5
361,1
362,5
363,1
364,4
365,3
366,5
367,4
368,5
369,4
370,5
371,3
372,4
373,5
374,3
375,4
376,1
377,3
378,4
379,5
380,4
381,3
382,4
383,5
384,1
385,3
386,4
387,5
388,2
389,4
390,1
391,1
392,4
393,2
394,5
395,1
396,5
397,2
398,3
399,2
400,4
401,4
402,5
403,1
404,2
405,4
406,5
407,5
408,1
409,3
410,1
411,3
412,4
413,4
414,5
415,5
416,4
417,3
418,2
419,4
420,4
421,5
422,2
423,5
424,5
425,3
426,2
427,4
428,5
429,4
430,3
431,3
432,5
433,2
434,5
435,5
436,3
437,4
438,1
439,5
440,2
441,4
442,5
443,4
444,3
445,1
446,3
447,2
448,4
449,2
450,4
451,3
452,4
453,3
454,1
455,4
456,1
457,3
458,3
459,3
460,5
461,1
462,4
463,3
464,1
465,5
466,1
467,3
468,4
469,3
470,3
471,4
472,2
473,2
474,1
475,1
476,1
477,4
478,5
479,3
480,3
481,3
482,4
483,4
484,2
485,2
486,1
487,4
488,5
489,4
490,3
491,4
492,3
493,5
494,5
495,4
496,3
497,4
498,3
499,3
500,2
