Id,Rating
1,1
2,2
3,5
4,5
5,5
6,5
7,1
8,1
9,2
10,4
11,5
12,4
13,4
14,3
15,3
16,2
17,4
18,2
19,3
20,4
21,3
22,5
23,5
24,4
25,5
26,3
27,1
28,4
29,5
30,5
31,4
32,1
33,5
34,5
35,3
36,2
37,2
38,1
39,4
40,1
41,2
42,5
43,4
44,2
45,1
46,2
47,3
48,4
49,3
50,2
51,2
52,4
53,3
54,2
55,5
56,2
57,4
58,5
59,4
60,3
61,1
62,5
63,4
64,5
65,5
66,5
67,5
68,1
69,4
70,2
71,1
72,3
73,4
74,4
75,4
76,2
77,5
78,1
79,5
80,1
81,5
82,1
83,3
84,5
85,4
86,2
87,4
88,2
89,4
90,1
91,4
92,5
93,5
94,4
95,3
96,4
97,3
98,5
99,4
100,3
101,4
102,5
103,1
104,5
105,1
106,4
107,2
108,2
109,4
110,2
111,4
112,3
113,2
114,2
115,5
116,2
117,2
118,1
119,3
120,4
121,1
122,5
123,1
124,1
125,5
126,1
127,1
128,5
129,1
130,2
131,1
132,1
133,2
134,1
135,5
136,3
137,2
138,1
139,4
140,2
141,1
142,1
143,1
144,1
145,5
146,4
147,1
148,4
149,2
150,4
151,4
152,3
153,2
154,4
155,3
156,1
157,1
158,1
159,3
160,5
161,4
162,3
163,3
164,1
165,2
166,5
167,5
168,3
169,2
170,4
171,3
172,4
173,5
174,5
175,1
176,2
177,4
178,1
179,3
180,1
181,5
182,5
183,5
184,5
185,1
186,1
187,1
188,5
189,5
190,5
191,5
192,2
193,5
194,3
195,5
196,5
197,3
198,4
199,4
200,5
201,1
202,1
203,3
204,2
205,2
206,2
207,4
208,2
209,2
210,2
211,3
212,2
213,5
214,4
215,1
216,2
217,2
218,3
219,4
220,3
221,2
222,4
223,3
224,1
225,3
226,3
227,1
228,2
229,4
230,3
231,4
232,4
233,2
234,1
235,3
236,2
237,3
238,4
239,4
240,3
241,1
242,1
243,5
244,5
245,5
246,4
247,5
248,5
249,1
250,4
251,1
252,5
253,4
254,1
255,1
256,3
257,1
258,3
259,3
260,2
261,4
262,1
263,1
264,4
265,4
266,1
267,4
268,3
269,2
270,2
271,3
272,5
273,4
274,2
275,4
276,4
277,3
278,5
279,4
280,1
281,4
282,1
283,3
284,3
285,4
286,2
287,2
288,4
289,2
290,2
291,4
292,4
293,4
294,3
295,4
296,4
297,2
298,1
299,4
300,2
301,5
302,4
303,2
304,4
305,5
306,5
307,2
308,2
309,4
310,4
311,5
312,3
313,3
314,3
315,3
316,4
317,3
318,3
319,5
320,2
321,4
322,2
323,3
324,4
325,5
326,1
327,3
328,4
329,5
330,2
331,4
332,4
333,2
334,5
335,1
336,1
337,5
338,1
339,1
340,5
341,5
342,3
343,5
344,2
345,1
346,5
347,4
348,5
349,3
350,3
351,3
352,4
353,4
354,3
355,5
356,4
357,3
358,1
359,1
360,4
361,2
362,3
363,1
364,1
365,4
366,4
367,4
368,2
369,4
370,5
371,5
372,1
373,2
374,5
375,5
376,1
377,4
378,4
379,5
380,4
381,3
382,5
383,5
384,1
385,4
386,2
387,4
388,2
389,5
390,1
391,3
392,4
393,3
394,4
395,3
396,4
397,1
398,2
399,2
400,5
401,4
402,4
403,1
404,4
405,4
406,1
407,4
408,1
409,5
410,1
411,2
412,5
413,3
414,5
415,1
416,5
417,1
418,3
419,3
420,4
421,4
422,2
423,4
424,4
425,1
426,2
427,2
428,5
429,1
430,4
431,3
432,5
433,1
434,4
435,4
436,2
437,3
438,1
439,5
440,4
441,2
442,4
443,4
444,2
445,2
446,3
447,1
448,4
449,2
450,3
451,4
452,3
453,4
454,1
455,4
456,1
457,4
458,2
459,2
460,5
461,1
462,4
463,3
464,1
465,5
466,5
467,4
468,4
469,4
470,4
471,5
472,2
473,1
474,2
475,1
476,1
477,2
478,5
479,1
480,2
481,5
482,4
483,5
484,1
485,3
486,2
487,5
488,4
489,4
490,5
491,4
492,3
493,5
494,4
495,4
496,2
497,3
498,4
499,2
500,4
